
Input data size [28,314763] = 28 channels, 314763 frames/nFinding 28 ICA components using extended ICA.
Kurtosis will be calculated initially every 1 blocks using 6000 data points.
Decomposing 401 frames per ICA weight ((784)^2 = 314763 weights, Initial learning rate will be 0.001, block size 64.
Learning rate will be multiplied by 0.98 whenever angledelta >= 60 deg.
More than 32 channels: default stopping weight change 1E-7
Training will end when wchange < 1e-06 or after 1024 steps.
Online bias adjustment will be used.
Removing mean of each channel ...
Final training data range: -307.743 to 291.788
Computing the sphering matrix...
Starting weights are the identity matrix ...
Sphering the data ...
Beginning ICA training ... first training step may be slow ...
step 105 - lrate 0.000127, wchange 0.01171167, angledelta 124.3 deg
step 106 - lrate 0.000125, wchange 0.01094088, angledelta 119.3 deg
step 107 - lrate 0.000122, wchange 0.01143925, angledelta 120.3 deg
step 108 - lrate 0.000120, wchange 0.00973001, angledelta 119.3 deg
step 109 - lrate 0.000117, wchange 0.00842692, angledelta 118.7 deg
step 110 - lrate 0.000115, wchange 0.00995871, angledelta 119.0 deg
step 111 - lrate 0.000113, wchange 0.00956340, angledelta 123.6 deg
step 112 - lrate 0.000111, wchange 0.01052647, angledelta 121.0 deg
step 113 - lrate 0.000108, wchange 0.00929219, angledelta 122.1 deg
step 114 - lrate 0.000106, wchange 0.00765978, angledelta 117.9 deg
step 115 - lrate 0.000104, wchange 0.00732414, angledelta 120.7 deg
step 116 - lrate 0.000102, wchange 0.00815531, angledelta 118.9 deg
step 117 - lrate 0.000100, wchange 0.00821460, angledelta 119.5 deg
step 118 - lrate 0.000098, wchange 0.00709632, angledelta 121.6 deg
step 119 - lrate 0.000096, wchange 0.00792648, angledelta 112.3 deg
step 120 - lrate 0.000094, wchange 0.00871888, angledelta 122.0 deg
step 121 - lrate 0.000092, wchange 0.00742074, angledelta 118.9 deg
step 122 - lrate 0.000090, wchange 0.00670864, angledelta 118.3 deg
step 123 - lrate 0.000089, wchange 0.00700505, angledelta 116.4 deg
step 124 - lrate 0.000087, wchange 0.00680069, angledelta 126.2 deg
step 125 - lrate 0.000085, wchange 0.00693875, angledelta 119.2 deg
step 126 - lrate 0.000083, wchange 0.00622235, angledelta 120.5 deg
step 127 - lrate 0.000082, wchange 0.00579082, angledelta 122.7 deg
step 128 - lrate 0.000080, wchange 0.00578986, angledelta 120.2 deg
step 129 - lrate 0.000078, wchange 0.00539658, angledelta 119.6 deg
step 130 - lrate 0.000077, wchange 0.00527197, angledelta 118.9 deg
